congress,district,state,party,name,dwnom1,dwnom2
105,14,OHIO,Democrat,SAWYER,-0.379999995,-0.123000003
105,15,OHIO,Republican,PRYCE,0.449000001,-0.474999994
105,16,OHIO,Republican,REGULA,0.31099999,-0.163000003
105,17,OHIO,Democrat,TRAFICANT,0.046999998,0.230000004
105,18,OHIO,Republican,NEY,0.328999996,0.097999997
105,19,OHIO,Republican,LATOURETTE,0.321999997,-0.192000002
105,1,OKLAHOM,Republican,LARGENT,0.718999982,-0.041000001
105,2,OKLAHOM,Republican,COBURN,0.847000003,0.31400001
105,3,OKLAHOM,Republican,WATKINS,0.442999989,0.363000005
105,4,OKLAHOM,Republican,WATTS,0.504999995,0.229000002
105,5,OKLAHOM,Republican,ISTOOK,0.560000002,0.152999997
105,6,OKLAHOM,Republican,LUCAS,0.481999993,0.328000009
105,1,OREGON,Democrat,FURSE,-0.456,-0.477999985
105,2,OREGON,Republican,SMITH  ROBE,0.486999989,-0.096000001
105,3,OREGON,Democrat,BLUMENAUER,-0.407000005,-0.742999971
105,4,OREGON,Democrat,DEFAZIO,-0.481000006,0.365999997
105,5,OREGON,Democrat,HOOLEY,-0.321999997,-0.086999997
105,1,PENNSYL,Democrat,FOGLIETTA,-0.560000002,0.011
105,1,PENNSYL,Democrat,BRADY  ROBE,-0.495999992,0.421000004
105,2,PENNSYL,Democrat,FATTAH,-0.528999984,-0.166999996
105,3,PENNSYL,Democrat,BORSKI,-0.414000005,0.566999972
105,4,PENNSYL,Democrat,KLINK,-0.308999985,0.598999977
105,5,PENNSYL,Republican,PETERSON,0.467000008,0.153999999
105,6,PENNSYL,Democrat,HOLDEN,-0.203999996,0.575999975
105,7,PENNSYL,Republican,WELDON,0.27700001,-0.234999999
105,8,PENNSYL,Republican,GREENWOOD,0.268999994,-0.58099997
105,9,PENNSYL,Republican,SHUSTER,0.412,0.216000006
105,10,PENNSYL,Republican,MCDADE,0.200000003,-0.066
105,11,PENNSYL,Democrat,KANJORSKI,-0.305999994,0.442000002
105,12,PENNSYL,Democrat,MURTHA,-0.240999997,0.592000008
105,13,PENNSYL,Republican,FOX,0.310000002,-0.541000009
105,14,PENNSYL,Democrat,COYNE  WILL,-0.486999989,-0.209999993
105,15,PENNSYL,Democrat,MCHALE,-0.236000001,0.025
105,16,PENNSYL,Republican,PITTS,0.661000013,0.001
105,17,PENNSYL,Republican,GEKAS,0.463,-0.152999997
105,18,PENNSYL,Democrat,DOYLE,-0.223000005,0.370000005
105,19,PENNSYL,Republican,GOODLING,0.363999993,-0.222000003
105,20,PENNSYL,Democrat,MASCARA,-0.256000012,0.485000014
105,21,PENNSYL,Republican,ENGLISH,0.453000009,-0.317999989
105,1,RHODE I,Democrat,KENNEDY,-0.405999988,-0.041000001
105,2,RHODE I,Democrat,WEYGAND,-0.312999994,0.224000007
105,1,SOUTH C,Republican,SANFORD,0.92900002,-0.368999988
105,2,SOUTH C,Republican,SPENCE,0.379000008,0.145999998
105,3,SOUTH C,Republican,GRAHAM,0.504000008,0.128000006
105,4,SOUTH C,Republican,INGLIS,0.619000018,0.323000014
105,5,SOUTH C,Democrat,SPRATT,-0.252999991,0.305999994
105,6,SOUTH C,Democrat,CLYBURN,-0.481000006,0.338999987
105,1,SOUTH D,Republican,THUNE,0.375999987,0.208000004
105,1,TENNESS,Republican,JENKINS,0.407999992,0.375
105,2,TENNESS,Republican,DUNCAN  JR.,0.700999975,0.259000003
105,3,TENNESS,Republican,WAMP,0.560000002,0.063000001
105,4,TENNESS,Republican,HILLEARY,0.640999973,0.280000001
105,5,TENNESS,Democrat,CLEMENT,-0.207000002,0.358999997
105,6,TENNESS,Democrat,GORDON,-0.195999995,0.333999991
105,7,TENNESS,Republican,BRYANT,0.522000015,0.225999996
105,8,TENNESS,Democrat,TANNER,-0.171000004,0.730000019
105,9,TENNESS,Democrat,FORD,-0.423000008,0.147
105,1,TEXAS,Democrat,SANDLIN,-0.243000001,0.555000007
105,2,TEXAS,Democrat,TURNER,-0.179000005,0.605000019
105,3,TEXAS,Republican,JOHNSON  SA,0.670000017,0.425999999
105,4,TEXAS,Democrat,HALL  RALPH,0.090999998,1.003999949
105,5,TEXAS,Republican,SESSIONS,0.675000012,0.186000004
105,6,TEXAS,Republican,BARTON,0.626999974,0.202999994
105,7,TEXAS,Republican,ARCHER,0.52700001,0.444999993
105,8,TEXAS,Republican,BRADY,0.575999975,0.207000002
105,9,TEXAS,Democrat,LAMPSON,-0.312000006,0.178000003
105,10,TEXAS,Democrat,DOGGETT,-0.402999997,-0.254000008
105,11,TEXAS,Democrat,EDWARDS  CH,-0.216999993,0.529999971
105,12,TEXAS,Republican,GRANGER,0.537999988,-0.159999996
105,13,TEXAS,Republican,THORNBERRY,0.63499999,0.236000001
105,14,TEXAS,Republican,PAUL,0.819999993,-0.344999999
105,15,TEXAS,Democrat,HINOJOSA,-0.300000012,0.165000007
105,16,TEXAS,Democrat,REYES,-0.280999988,0.335000008
105,17,TEXAS,Democrat,STENHOLM,-0.068000004,1.036999941
105,18,TEXAS,Democrat,JACKSON-LEE,-0.428000003,0.013
105,19,TEXAS,Republican,COMBEST,0.467999995,0.64200002
105,20,TEXAS,Democrat,GONZALEZ,-0.458000004,0.291999996
105,21,TEXAS,Republican,SMITH  LAMA,0.495999992,0.103
105,22,TEXAS,Republican,DELAY,0.632000029,0.104999997
105,23,TEXAS,Republican,BONILLA,0.476999998,0.097999997
105,24,TEXAS,Democrat,FROST,-0.300999999,0.317000002
105,25,TEXAS,Democrat,BENTSEN,-0.287999988,0.127000004
105,26,TEXAS,Republican,ARMEY,0.654999971,-0.068000004
105,27,TEXAS,Democrat,ORTIZ,-0.250999987,0.666000009
105,28,TEXAS,Democrat,RODRIGUEZ,-0.375999987,0.134000003
105,29,TEXAS,Democrat,GREEN  GENE,-0.32100001,0.444000006
105,30,TEXAS,Democrat,JOHNSON  ED,-0.479000002,0.284000009
105,1,UTAH,Republican,HANSEN,0.504999995,0.208000004
105,2,UTAH,Republican,COOK,0.462000012,-0.101000004
105,3,UTAH,Republican,CANNON,0.686999977,0.014
105,1,VERMONT,Other,SANDERS,-0.504000008,-0.354000002
105,1,VIRGINI,Republican,BATEMAN,0.280999988,0.238000005
105,2,VIRGINI,Democrat,PICKETT,-0.170000002,0.734000027
105,3,VIRGINI,Democrat,SCOTT,-0.469000012,0.167999998
105,4,VIRGINI,Democrat,SISISKY,-0.112999998,0.456
105,5,VIRGINI,Democrat,GOODE,0.127000004,0.991999984
105,6,VIRGINI,Republican,GOODLATTE,0.555000007,0.199000001
105,7,VIRGINI,Republican,BLILEY,0.449000001,-0.046999998
105,8,VIRGINI,Democrat,MORAN,-0.25999999,-0.151999995
105,9,VIRGINI,Democrat,BOUCHER,-0.250999987,0.213
105,10,VIRGINI,Republican,WOLF,0.368999988,-0.134000003
105,11,VIRGINI,Republican,DAVIS,0.367000014,-0.47299999
105,1,WASHING,Republican,WHITE,0.477999985,-0.538999975
105,2,WASHING,Republican,METCALF,0.51700002,-0.252999991
105,3,WASHING,Republican,SMITH  LIND,0.441000015,-0.037
105,4,WASHING,Republican,HASTINGS,0.550999999,0.214000002
105,5,WASHING,Republican,NETHERCUTT,0.467000008,0.024
105,6,WASHING,Democrat,DICKS,-0.296000004,0.119000003
105,7,WASHING,Democrat,MCDERMOTT,-0.643999994,-0.096000001
105,8,WASHING,Republican,DUNN,0.469000012,-0.321999997
105,9,WASHING,Democrat,SMITH  ADAM,-0.232999995,-0.088
105,1,WEST VI,Democrat,MOLLOHAN,-0.287999988,0.699000001
105,2,WEST VI,Democrat,WISE,-0.305000007,0.361999989
105,3,WEST VI,Democrat,RAHALL,-0.32100001,0.601000011
105,1,WISCONS,Republican,NEUMANN,0.791999996,-0.500999987
105,2,WISCONS,Republican,KLUG,0.282000005,-0.653999984
105,3,WISCONS,Democrat,KIND,-0.264999986,-0.180999994
105,4,WISCONS,Democrat,KLECZKA,-0.333999991,-0.017000001
105,5,WISCONS,Democrat,BARRETT  TH,-0.379000008,-0.488000005
105,6,WISCONS,Republican,PETRI,0.497000009,-0.016000001
105,7,WISCONS,Democrat,OBEY,-0.449000001,0.088
105,8,WISCONS,Democrat,JOHNSON,-0.319999993,0.202000007
105,9,WISCONS,Republican,SENSENBRENN,0.873000026,-0.497000009
105,1,WYOMING,Republican,CUBIN,0.615999997,0.314999998
106,0,USA,Democrat,CLINTON,-0.510999978,0.252999991
106,1,ALABAMA,Republican,CALLAHAN,0.405000001,0.266000003
106,2,ALABAMA,Republican,EVERETT,0.495999992,0.563000023
106,3,ALABAMA,Republican,RILEY,0.497999996,0.579999983
106,4,ALABAMA,Republican,ADERHOLT,0.492000014,0.518999994
106,5,ALABAMA,Democrat,CRAMER,-0.120999999,0.630999982
106,6,ALABAMA,Republican,BACHUS,0.522000015,0.160999998
106,7,ALABAMA,Democrat,HILLIARD,-0.52700001,0.648999989
106,1,ALASKA,Republican,YOUNG  DON,0.38499999,0.122000001
106,1,ARIZONA,Republican,SALMON,0.769999981,-0.208000004
106,2,ARIZONA,Democrat,PASTOR,-0.416000009,0.123999998
106,3,ARIZONA,Republican,STUMP,0.707000017,0.256999999
106,4,ARIZONA,Republican,SHADEGG,0.83099997,0.097000003
106,5,ARIZONA,Republican,KOLBE,0.432000011,-0.545000017
106,6,ARIZONA,Republican,HAYWORTH,0.66900003,0.025
106,1,ARKANSA,Democrat,BERRY,-0.256000012,0.904999971
106,2,ARKANSA,Democrat,SNYDER,-0.261000007,0.068000004
106,3,ARKANSA,Republican,HUTCHINSON,0.467000008,0.032000002
106,4,ARKANSA,Republican,DICKEY,0.441000015,0.218999997
106,1,CALIFOR,Democrat,THOMPSON  M,-0.40200001,0.479999989
106,2,CALIFOR,Republican,HERGER,0.648999989,0.275999993
106,3,CALIFOR,Republican,OSE  DOUG,0.448000014,-0.449000001
106,4,CALIFOR,Republican,DOOLITTLE,0.634000003,0.166999996
106,5,CALIFOR,Democrat,MATSUI,-0.379999995,-0.059999999
106,6,CALIFOR,Democrat,WOOLSEY,-0.532000005,-0.563000023
106,7,CALIFOR,Democrat,MILLER  GEO,-0.595000029,-0.268999994
106,8,CALIFOR,Democrat,PELOSI,-0.488999993,-0.351000011
106,9,CALIFOR,Democrat,LEE,-0.694000006,-0.671999991
106,10,CALIFOR,Democrat,TAUSCHER,-0.263999999,-0.197999999
106,11,CALIFOR,Republican,POMBO,0.526000023,0.564999998
106,12,CALIFOR,Democrat,LANTOS,-0.372000009,-0.064999998
106,13,CALIFOR,Democrat,STARK,-0.66900003,-0.535000026
106,14,CALIFOR,Democrat,ESHOO,-0.388999999,-0.526000023
106,15,CALIFOR,Republican,CAMPBELL,0.377000004,-1.032999992
106,16,CALIFOR,Democrat,LOFGREN,-0.405000001,-0.569000006
106,17,CALIFOR,Democrat,FARR,-0.441000015,-0.256999999
106,18,CALIFOR,Democrat,CONDIT,-0.165000007,0.493999988
106,19,CALIFOR,Republican,RADANOVICH,0.628000021,0.126000002
106,20,CALIFOR,Democrat,DOOLEY,-0.169,0.100000001
106,21,CALIFOR,Republican,THOMAS  WIL,0.439999998,-0.268999994
106,22,CALIFOR,Democrat,CAPPS  LOIS,-0.328999996,-0.305999994
106,23,CALIFOR,Republican,GALLEGLY,0.504999995,0.021
106,24,CALIFOR,Democrat,SHERMAN,-0.305999994,-0.204999998
106,25,CALIFOR,Republican,MCKEON,0.541000009,0.088
106,26,CALIFOR,Democrat,BERMAN,-0.388000011,-0.358999997
106,27,CALIFOR,Republican,ROGAN,0.614000022,-0.247999996
106,28,CALIFOR,Republican,DREIER  DAV,0.578999996,0.009
106,29,CALIFOR,Democrat,WAXMAN,-0.472000003,-0.386000007
106,30,CALIFOR,Democrat,BECERRA,-0.527999997,-0.294999987
106,31,CALIFOR,Democrat,MARTINEZ,-0.266000003,0.238999993
106,31,CALIFOR,Republican,MARTINEZ,0.470999986,-0.077
106,32,CALIFOR,Democrat,DIXON  JULI,-0.39199999,-0.074000001
106,33,CALIFOR,Democrat,ROYBAL-ALLA,-0.486999989,-0.349000007
106,34,CALIFOR,Democrat,NAPOLITANO,-0.367000014,-0.123999998
106,35,CALIFOR,Democrat,WATERS,-0.665000021,-0.032000002
106,36,CALIFOR,Republican,KUYKENDALL,0.328000009,-0.58099997
106,37,CALIFOR,Democrat,MILLENDER-M,-0.451000005,-0.180999994
106,38,CALIFOR,Republican,HORN,0.252000004,-0.754000008
106,39,CALIFOR,Republican,ROYCE,0.88499999,-0.240999997
106,40,CALIFOR,Republican,LEWIS  JERR,0.455000013,0.016000001
106,41,CALIFOR,Republican,MILLER  GAR,0.667999983,0.028999999
106,42,CALIFOR,Democrat,BROWN  GEOR,-0.481999993,0.157000005
106,42,CALIFOR,Democrat,BACA  JOE,-0.289000005,0.264999986
106,43,CALIFOR,Republican,CALVERT,0.451999992,0.151999995
106,44,CALIFOR,Republican,BONO  MARY,0.524999976,-0.354000002
106,45,CALIFOR,Republican,ROHRABACHER,0.772000015,-0.082000002
106,46,CALIFOR,Democrat,SANCHEZ,-0.356999993,0.075999998
106,47,CALIFOR,Republican,COX  CHRIST,0.629999995,-0.071000002
106,48,CALIFOR,Republican,PACKARD,0.451999992,0.224999994
106,49,CALIFOR,Republican,BILBRAY,0.662999988,-0.720000029
106,50,CALIFOR,Democrat,FILNER,-0.639999986,0.151999995
106,51,CALIFOR,Republican,CUNNINGHAM,0.476000011,0.082999997
106,52,CALIFOR,Republican,HUNTER,0.566999972,0.175999999
106,1,COLORAD,Democrat,DEGETTE,-0.469000012,-0.43599999
106,2,COLORAD,Democrat,UDALL  MARK,-0.493000001,0.074000001
106,3,COLORAD,Republican,MCINNIS,0.48300001,0.061999999
106,4,COLORAD,Republican,SCHAFFER  B,0.870000005,0.493000001
106,5,COLORAD,Republican,HEFLEY,0.713999987,0.360000014
106,6,COLORAD,Republican,TANCREDO  T,0.846000016,-0.052000001
106,1,CONNECT,Democrat,LARSON  JOH,-0.377000004,-0.142000005
106,2,CONNECT,Democrat,GEJDENSON,-0.458999991,-0.085000001
106,3,CONNECT,Democrat,DELAURO,-0.409999996,-0.111000001
106,4,CONNECT,Republican,SHAYS,0.263000011,-0.971000016
106,5,CONNECT,Democrat,MALONEY  JA,-0.225999996,-0.043000001
106,6,CONNECT,Republican,JOHNSON  NA,0.204999998,-0.518000007
106,1,DELAWAR,Republican,CASTLE,0.386000007,-0.816999972
106,1,FLORIDA,Republican,SCARBOROUGH,0.810000002,-0.492000014
106,2,FLORIDA,Democrat,BOYD,-0.162,0.43900001
106,3,FLORIDA,Democrat,BROWN  CORR,-0.418000013,0.114
106,4,FLORIDA,Republican,FOWLER,0.395999998,-0.241999999
106,5,FLORIDA,Democrat,THURMAN,-0.333000004,0.30399999
106,6,FLORIDA,Republican,STEARNS,0.662,0.216999993
106,7,FLORIDA,Republican,MICA,0.573000014,0.136000007
106,8,FLORIDA,Republican,MCCOLLUM,0.418000013,0.005
106,9,FLORIDA,Republican,BILIRAKIS,0.437999994,-0.032000002
106,10,FLORIDA,Republican,YOUNG  BILL,0.425999999,-0.050999999
106,11,FLORIDA,Democrat,DAVIS  JIM,-0.266000003,0.115000002
106,12,FLORIDA,Republican,CANADY,0.432999998,0.059999999
106,13,FLORIDA,Republican,MILLER,0.593999982,-0.58099997
106,14,FLORIDA,Republican,GOSS,0.51700002,-0.314999998
106,15,FLORIDA,Republican,WELDON,0.617999971,0.075999998
106,16,FLORIDA,Republican,FOLEY,0.442000002,-0.479000002
106,17,FLORIDA,Democrat,MEEK,-0.451999992,0.025
106,18,FLORIDA,Republican,ROS-LEHTINE,0.36500001,-0.256000012
106,19,FLORIDA,Democrat,WEXLER,-0.36500001,-0.229000002
106,20,FLORIDA,Democrat,DEUTSCH,-0.317000002,-0.116999999
106,21,FLORIDA,Republican,DIAZ-BALART,0.360000014,-0.184
106,22,FLORIDA,Republican,SHAW,0.354000002,-0.127000004
106,23,FLORIDA,Democrat,HASTINGS,-0.578999996,0.241999999
106,1,GEORGIA,Republican,KINGSTON,0.584999979,0.519999981
106,2,GEORGIA,Democrat,BISHOP,-0.270000011,0.499000013
106,3,GEORGIA,Republican,COLLINS,0.61500001,0.418000013
106,4,GEORGIA,Democrat,MCKINNEY,-0.546000004,-0.680000007
106,5,GEORGIA,Democrat,LEWIS  JOHN,-0.592000008,-0.202000007
106,6,GEORGIA,Republican,ISAKSON  JO,0.533999979,-0.207000002
106,7,GEORGIA,Republican,BARR,0.702000022,0.294
106,8,GEORGIA,Republican,CHAMBLISS,0.437000006,0.351999998
106,9,GEORGIA,Republican,DEAL,0.65200001,0.224000007
106,10,GEORGIA,Republican,NORWOOD,0.600000024,0.476000011
106,11,GEORGIA,Republican,LINDER,0.666999996,0.100000001
106,1,HAWAII,Democrat,ABERCROMBIE,-0.43900001,-0.005
106,2,HAWAII,Democrat,MINK,-0.495999992,-0.079000004
106,1,IDAHO,Republican,CHENOWETH,0.802999973,0.596000016
106,2,IDAHO,Republican,SIMPSON  MI,0.509000003,0.02
106,1,ILLINOI,Democrat,RUSH,-0.499000013,-0.301999986
106,2,ILLINOI,Democrat,JACKSON,-0.561999977,-0.649999976
106,3,ILLINOI,Democrat,LIPINSKI,-0.174999997,0.453000009
106,4,ILLINOI,Democrat,GUTIERREZ,-0.488000005,-0.238000005
106,5,ILLINOI,Democrat,BLAGOJEVICH,-0.303000003,-0.226999998
106,6,ILLINOI,Republican,HYDE,0.381999999,-0.037
106,7,ILLINOI,Democrat,DAVIS  DANN,-0.505999982,-0.463
106,8,ILLINOI,Republican,CRANE,0.808000028,-0.119000003
106,9,ILLINOI,Democrat,SCHAKOWSKY,-0.60799998,-0.277999997
106,10,ILLINOI,Republican,PORTER,0.252000004,-0.665000021
106,11,ILLINOI,Republican,WELLER,0.512000024,-0.164000005
106,12,ILLINOI,Democrat,COSTELLO,-0.326000005,0.837000012
106,13,ILLINOI,Republican,BIGGERT  JU,0.578000009,-0.819000006
106,14,ILLINOI,Republican,HASTERT,0.533999979,0.057
106,15,ILLINOI,Republican,EWING,0.425000012,-0.125
106,16,ILLINOI,Republican,MANZULLO,0.639999986,0.074000001
106,17,ILLINOI,Democrat,EVANS  LANE,-0.43900001,-0.148000002
106,18,ILLINOI,Republican,LAHOOD,0.382999986,-0.180999994
106,19,ILLINOI,Democrat,PHELPS  DAV,-0.201000005,0.754000008
106,20,ILLINOI,Republican,SHIMKUS,0.508000016,0.159999996
106,1,INDIANA,Democrat,VISCLOSKY,-0.411000013,0.455000013
106,2,INDIANA,Republican,MCINTOSH,0.674000025,-0.005
106,3,INDIANA,Democrat,ROEMER,-0.166999996,0.321999997
106,4,INDIANA,Republican,SOUDER,0.639999986,-0.175999999
106,5,INDIANA,Republican,BUYER,0.546999991,0.224000007
106,6,INDIANA,Republican,BURTON,0.694000006,0.131999999
106,7,INDIANA,Republican,PEASE,0.52700001,-0.163000003
106,8,INDIANA,Republican,HOSTETTLER,0.800999999,0.178000003
106,9,INDIANA,Democrat,HILL  BARON,-0.215000004,0.42899999
106,10,INDIANA,Democrat,CARSON,-0.463,-0.217999995
106,1,IOWA,Republican,LEACH  JAME,0.191,-0.774999976
106,2,IOWA,Republican,NUSSLE,0.508000016,-0.128999993
106,3,IOWA,Democrat,BOSWELL,-0.177000001,0.263000011
106,4,IOWA,Republican,GANSKE,0.321999997,-0.356999993
106,5,IOWA,Republican,LATHAM,0.481000006,0.074000001
106,1,KANSAS,Republican,MORAN,0.5,0.412999988
106,2,KANSAS,Republican,RYUN,0.637000024,0.25999999
106,3,KANSAS,Democrat,MOORE  DENN,-0.26699999,0.273000002
106,4,KANSAS,Republican,TIAHRT,0.60799998,0.192000002
106,1,KENTUCK,Republican,WHITFIELD,0.423999995,0.172999993
106,2,KENTUCK,Republican,LEWIS  RON,0.515999973,0.412
106,3,KENTUCK,Republican,NORTHUP,0.432000011,-0.105999999
106,4,KENTUCK,Democrat,LUCAS  KEN,-0.050999999,0.734000027
106,5,KENTUCK,Republican,ROGERS,0.421000004,0.186000004
106,6,KENTUCK,Republican,FLETCHER  E,0.368000001,0.246000007
106,1,LOUISIA,Republican,VITTER  DAV,0.583000004,0.043000001
106,2,LOUISIA,Democrat,JEFFERSON,-0.419999987,0.256999999
106,3,LOUISIA,Republican,TAUZIN,0.432999998,0.112999998
106,4,LOUISIA,Republican,MCCRERY,0.460000008,0.208000004
106,5,LOUISIA,Republican,COOKSEY,0.441000015,-0.039999999
106,6,LOUISIA,Republican,BAKER,0.504000008,0.166999996
106,7,LOUISIA,Democrat,JOHN,-0.114,0.717000008
106,1,MAINE,Democrat,ALLEN,-0.400000006,-0.090999998
106,2,MAINE,Democrat,BALDACCI,-0.326999992,0.006
106,1,MARYLAN,Republican,GILCHREST,0.326000005,-0.662
106,2,MARYLAN,Republican,EHRLICH,0.48300001,-0.453999996
106,3,MARYLAN,Democrat,CARDIN,-0.305999994,-0.27700001
106,4,MARYLAN,Democrat,WYNN,-0.381999999,0.030999999
106,5,MARYLAN,Democrat,HOYER,-0.351000011,0.092
106,6,MARYLAN,Republican,BARTLETT,0.652999997,0.050999999
106,7,MARYLAN,Democrat,CUMMINGS,-0.421000004,-0.204999998
106,8,MARYLAN,Republican,MORELLA,0.059,-0.971000016
106,1,MASSACH,Democrat,OLVER,-0.561999977,-0.135000005
106,2,MASSACH,Democrat,NEAL  RICHA,-0.411000013,-0.027000001
106,3,MASSACH,Democrat,MCGOVERN,-0.512000024,-0.169
106,4,MASSACH,Democrat,FRANK  BARN,-0.523999989,-0.540000021
106,5,MASSACH,Democrat,MEEHAN,-0.377000004,-0.588999987
106,6,MASSACH,Democrat,TIERNEY,-0.523000002,-0.451000005
106,7,MASSACH,Democrat,MARKEY,-0.521000028,-0.361999989
106,8,MASSACH,Democrat,CAPUANO  MI,-0.587000012,0.210999995
106,9,MASSACH,Democrat,MOAKLEY,-0.407999992,0.052000001
106,10,MASSACH,Democrat,DELAHUNT,-0.515999973,-0.344999999
106,1,MICHIGA,Democrat,STUPAK,-0.39199999,0.744000018
106,2,MICHIGA,Republican,HOEKSTRA,0.70599997,-0.319999993
106,3,MICHIGA,Republican,EHLERS,0.526000023,-0.772000015
106,4,MICHIGA,Republican,CAMP,0.497000009,-0.029999999
106,5,MICHIGA,Democrat,BARCIA,-0.167999998,0.593999982
106,6,MICHIGA,Republican,UPTON,0.476000011,-0.476999998
106,7,MICHIGA,Republican,SMITH  NICK,0.67900002,-0.179000005
106,8,MICHIGA,Democrat,STABENOW,-0.287999988,-0.094999999
106,9,MICHIGA,Democrat,KILDEE,-0.370000005,0.144999996
106,10,MICHIGA,Democrat,BONIOR,-0.52700001,0.27700001
106,11,MICHIGA,Republican,KNOLLENBERG,0.513999999,-0.128999993
106,12,MICHIGA,Democrat,LEVIN  SAND,-0.354000002,-0.126000002
106,13,MICHIGA,Democrat,RIVERS,-0.379999995,-0.49000001
106,14,MICHIGA,Democrat,CONYERS,-0.637000024,-0.538999975
106,15,MICHIGA,Democrat,KILPATRICK,-0.490999997,-0.252000004
106,16,MICHIGA,Democrat,DINGELL,-0.421000004,0.393000007
106,1,MINNESO,Republican,GUTKNECHT,0.717000008,-0.029999999
106,2,MINNESO,Democrat,MINGE,-0.200000003,-0.086000003
106,3,MINNESO,Republican,RAMSTAD,0.477999985,-0.878000021
106,4,MINNESO,Democrat,VENTO,-0.512000024,-0.340999991
106,5,MINNESO,Democrat,SABO,-0.535000026,0.131999999
106,6,MINNESO,Democrat,LUTHER,-0.294999987,-0.421000004
106,7,MINNESO,Democrat,PETERSON  C,-0.141000003,0.94599998
106,8,MINNESO,Democrat,OBERSTAR,-0.540000021,0.560000002
106,1,MISSISS,Republican,WICKER,0.497999996,0.312999994
106,2,MISSISS,Democrat,THOMPSON,-0.513000011,0.492000014
106,3,MISSISS,Republican,PICKERING,0.47299999,0.300000012
106,4,MISSISS,Democrat,SHOWS  RONN,-0.094999999,0.985000014
106,5,MISSISS,Democrat,TAYLOR  GEN,-0.041000001,0.999000013
106,1,MISSOUR,Democrat,CLAY,-0.591000021,-1.20599997
106,2,MISSOUR,Republican,TALENT,0.474000007,0.028999999
106,3,MISSOUR,Democrat,GEPHARDT,-0.476000011,0.273999989
106,4,MISSOUR,Democrat,SKELTON,-0.171000004,0.755999982
106,5,MISSOUR,Democrat,MCCARTHY,-0.331,-0.246000007
106,6,MISSOUR,Democrat,DANNER,-0.181999996,0.578000009
106,7,MISSOUR,Republican,BLUNT,0.600000024,0.094999999
106,8,MISSOUR,Republican,EMERSON,0.372999996,0.323000014
106,9,MISSOUR,Republican,HULSHOF,0.546999991,0.050000001
106,1,MONTANA,Republican,HILL,0.535000026,0.39199999
106,1,NEBRASK,Republican,BEREUTER,0.289999992,-0.228
106,2,NEBRASK,Republican,TERRY  LEE,0.606999993,-0.086000003
106,3,NEBRASK,Republican,BARRETT,0.409999996,0.021
106,1,NEVADA,Democrat,BERKLEY  SH,-0.298999995,-0.050999999
106,2,NEVADA,Republican,GIBBONS,0.628000021,-0.221000001
106,1,NEW HAM,Republican,SUNUNU,0.670000017,-0.423000008
106,2,NEW HAM,Republican,BASS,0.523000002,-0.75999999
106,1,NEW JER,Democrat,ANDREWS  RO,-0.254000008,-0.119000003
106,2,NEW JER,Republican,LOBIONDO,0.398999989,-0.448000014
106,3,NEW JER,Republican,SAXTON,0.324999988,-0.280999988
106,4,NEW JER,Republican,SMITH  CHRI,0.231999993,-0.108999997
106,5,NEW JER,Republican,ROUKEMA,0.228,-0.680000007
106,6,NEW JER,Democrat,PALLONE,-0.375,0.01
106,7,NEW JER,Republican,FRANKS,0.331999987,-0.907999992
106,8,NEW JER,Democrat,PASCRELL,-0.316000015,0.179000005
106,9,NEW JER,Democrat,ROTHMAN,-0.324000001,-0.158999994
106,10,NEW JER,Democrat,PAYNE  DONA,-0.597000003,-0.538999975
106,11,NEW JER,Republican,FRELINGHUYS,0.483999997,-0.788999975
106,12,NEW JER,Democrat,HOLT  RUSH,-0.416999996,-0.041000001
106,13,NEW JER,Democrat,MENENDEZ,-0.363000005,0.009
106,1,NEW MEX,Republican,WILSON,0.38499999,-0.111000001
106,2,NEW MEX,Republican,SKEEN,0.331,0.150999993
106,3,NEW MEX,Democrat,UDALL  TOM,-0.490999997,0.428000003
106,1,NEW YOR,Republican,FORBES,0.145999998,-0.153999999
106,1,NEW YOR,Democrat,FORBES,-0.151999995,0.289999992
106,2,NEW YOR,Republican,LAZIO,0.273999989,-0.649999976
106,3,NEW YOR,Republican,KING,0.411000013,-0.170000002
106,4,NEW YOR,Democrat,MCCARTHY,-0.261999995,-0.143999994
106,5,NEW YOR,Democrat,ACKERMAN,-0.412,-0.225999996
106,6,NEW YOR,Democrat,MEEKS  GREG,-0.460999995,-0.259000003
106,7,NEW YOR,Democrat,CROWLEY  JO,-0.368000001,0.148000002
106,8,NEW YOR,Democrat,NADLER,-0.523000002,-0.61500001
106,9,NEW YOR,Democrat,WEINER  ANT,-0.409999996,-0.397000015
106,10,NEW YOR,Democrat,TOWNS,-0.513000011,-0.144999996
106,11,NEW YOR,Democrat,OWENS  MAJO,-0.564999998,-0.490999997
106,12,NEW YOR,Democrat,VELAZQUEZ,-0.56099999,-0.372999996
106,13,NEW YOR,Republican,FOSSELLA,0.612999976,-0.363999993
106,14,NEW YOR,Democrat,MALONEY  CA,-0.388000011,-0.370000005
106,15,NEW YOR,Democrat,RANGEL  CHA,-0.477999985,-0.38499999
106,16,NEW YOR,Democrat,SERRANO,-0.49000001,-0.458000004
106,17,NEW YOR,Democrat,ENGEL,-0.407000005,-0.208000004
106,18,NEW YOR,Democrat,LOWEY,-0.377999991,-0.291999996
106,19,NEW YOR,Republican,KELLY,0.335999995,-0.702000022
